time,load_mw,wind,solar,central_power,local_power,commercial_power,net_imports
2024-01-14 04:00:00,2523.37,2795.99,0.37,636.86,190.09,68.20,-1171.71
2024-01-14 05:00:00,2559.88,2736.88,0.44,623.84,250.47,68.55,-1123.86
2024-01-14 06:00:00,2607.12,2732.33,0.41,583.76,322.00,72.96,-1107.92
2024-01-14 07:00:00,2727.74,2836.94,3.04,665.30,344.48,75.98,-1201.58
2024-01-14 08:00:00,2799.99,2949.00,57.26,667.67,387.18,74.66,-1339.33
2024-01-14 09:00:00,2813.43,2975.28,177.20,668.58,405.21,72.61,-1489.03
2024-01-14 10:00:00,2836.80,3115.08,281.50,676.57,413.63,72.65,-1726.22
2024-01-14 11:00:00,2775.77,3275.97,327.82,613.16,309.51,71.96,-1826.23
2024-01-14 12:00:00,2741.10,3349.31,284.38,602.73,307.07,72.33,-1878.32
2024-01-14 13:00:00,2770.30,3323.40,207.57,621.34,309.59,73.80,-1768.99
2024-01-14 14:00:00,2698.19,3281.02,80.60,708.14,343.62,74.06,-1792.84
2024-01-14 15:00:00,2898.78,3284.11,2.66,772.99,398.36,75.15,-1638.06
2024-01-14 16:00:00,3167.16,3237.24,0.46,765.71,411.28,75.39,-1326.46
2024-01-14 17:00:00,3068.96,3209.40,0.47,805.93,429.91,76.10,-1456.40
2024-01-14 18:00:00,2874.85,3075.72,0.31,734.88,397.94,76.02,-1413.59
2024-01-14 19:00:00,2784.99,2913.32,0.27,693.78,342.23,76.32,-1244.50
2024-01-14 20:00:00,2655.44,2883.45,0.26,683.66,294.30,75.87,-1285.67
2024-01-14 21:00:00,2568.55,2728.57,0.46,649.68,281.10,74.52,-1169.35
2024-01-14 22:00:00,2575.39,2880.00,0.61,556.73,285.31,69.18,-1220.02
2024-01-14 23:00:00,2729.67,3245.01,0.59,588.39,214.55,65.85,-1388.27
2024-01-15 00:00:00,2996.12,3569.90,0.57,489.83,203.91,64.33,-1335.98
2024-01-15 01:00:00,3172.49,3951.58,0.54,497.53,215.55,64.06,-1560.33
2024-01-15 02:00:00,3132.70,4080.13,0.45,480.71,211.58,64.40,-1708.13
2024-01-15 03:00:00,3060.13,3855.72,0.55,493.19,207.49,65.29,-1565.64
2024-01-15 04:00:00,2992.53,3664.50,0.33,717.33,234.53,66.82,-1694.50
2024-01-15 05:00:00,3182.67,3353.66,0.33,731.17,325.81,68.82,-1300.65
2024-01-15 06:00:00,3467.77,2973.85,0.39,807.08,407.79,70.35,-795.23
2024-01-15 07:00:00,3503.20,2588.17,2.00,953.31,432.63,76.13,-552.56
2024-01-15 08:00:00,3531.94,2091.42,52.13,968.46,435.82,74.68,-94.20
2024-01-15 09:00:00,3599.55,1686.50,183.90,909.38,431.91,72.16,312.05
2024-01-15 10:00:00,3560.62,1218.31,310.58,828.73,418.93,71.98,708.43
2024-01-15 11:00:00,3638.54,872.69,385.20,802.10,416.34,68.04,1090.51
2024-01-15 12:00:00,3642.35,696.76,290.87,798.74,400.28,68.07,1383.97
2024-01-15 13:00:00,3572.54,626.75,176.52,784.49,406.99,68.18,1505.96
2024-01-15 14:00:00,3324.34,722.52,62.92,789.68,427.75,71.59,1246.21
2024-01-15 15:00:00,3400.30,682.41,3.52,844.16,434.71,77.61,1354.25
2024-01-15 16:00:00,3587.72,478.72,0.30,940.43,453.07,78.48,1633.09
2024-01-15 17:00:00,3458.27,274.36,0.22,1017.93,455.00,77.21,1629.93
2024-01-15 18:00:00,3272.29,152.83,0.17,975.24,458.60,75.34,1606.45
2024-01-15 19:00:00,3137.27,99.26,0.14,926.57,450.16,73.43,1584.03
2024-01-15 20:00:00,3078.67,118.06,0.11,854.67,423.18,69.27,1609.68
2024-01-15 21:00:00,3127.58,138.95,0.10,839.61,392.90,68.73,1683.69
2024-01-15 22:00:00,2966.87,178.60,0.09,811.20,370.49,68.84,1534.15
2024-01-15 23:00:00,3042.94,227.66,0.08,781.34,304.95,70.00,1655.41
2024-01-16 00:00:00,3026.62,223.34,0.09,802.99,302.34,71.18,1623.18
2024-01-16 01:00:00,3051.07,265.64,0.07,800.05,291.74,70.12,1619.95
2024-01-16 02:00:00,2986.32,228.27,0.07,800.71,293.05,70.43,1590.31
2024-01-16 03:00:00,2974.63,233.22,0.09,771.15,300.13,71.05,1595.50
2024-01-16 04:00:00,2979.06,221.87,0.11,832.54,330.09,73.59,1517.38
2024-01-16 05:00:00,3228.95,201.60,0.18,892.19,390.79,85.41,1655.31
2024-01-16 06:00:00,3480.93,230.96,0.25,954.28,485.54,96.93,1709.51
2024-01-16 07:00:00,3596.29,241.49,1.43,1034.38,523.91,101.87,1689.74
2024-01-16 08:00:00,3624.13,338.71,22.99,1078.85,528.61,101.51,1550.02
2024-01-16 09:00:00,3594.19,415.38,71.24,1046.07,496.63,93.77,1467.67
2024-01-16 10:00:00,3522.51,593.52,115.66,1050.91,487.49,94.59,1176.88
2024-01-16 11:00:00,3477.38,814.57,132.73,979.00,475.08,92.79,979.74
2024-01-16 12:00:00,3561.67,1135.70,125.56,994.09,483.22,89.43,730.20
2024-01-16 13:00:00,3428.29,1661.86,80.33,975.25,463.98,87.18,156.22
2024-01-16 14:00:00,3368.34,1849.83,21.64,1035.40,481.09,87.97,-111.05
2024-01-16 15:00:00,3500.78,2288.64,0.85,1082.31,535.57,103.12,-513.13
2024-01-16 16:00:00,3765.43,2506.09,0.37,1249.65,516.56,99.92,-610.63
2024-01-16 17:00:00,3596.21,2507.65,0.32,1266.16,515.02,96.90,-793.29
2024-01-16 18:00:00,3359.46,2559.79,0.27,1227.62,514.07,84.96,-1030.69
2024-01-16 19:00:00,3218.34,2582.39,0.26,943.39,475.45,74.95,-861.55
2024-01-16 20:00:00,3231.12,2842.39,0.26,816.80,394.24,69.01,-895.04
2024-01-16 21:00:00,3111.94,2984.89,0.17,765.99,358.32,67.22,-1068.10
2024-01-16 22:00:00,3079.84,3200.71,0.28,778.50,340.59,69.95,-1313.64
2024-01-16 23:00:00,3128.55,3593.70,0.37,827.26,296.03,70.32,-1662.58
2024-01-17 00:00:00,3083.83,4084.56,0.58,791.57,302.20,71.90,-2170.40
2024-01-17 01:00:00,3105.68,4410.59,0.55,765.85,305.87,73.36,-2453.97
2024-01-17 02:00:00,3191.51,4525.17,0.54,642.69,297.82,68.78,-2346.93
2024-01-17 03:00:00,3176.97,4553.13,0.49,704.97,289.27,68.89,-2443.21
2024-01-17 04:00:00,3238.15,4383.07,0.62,709.99,294.65,72.16,-2225.78
2024-01-17 05:00:00,3262.07,3896.53,0.53,774.61,340.77,75.55,-1829.33
2024-01-17 06:00:00,3518.11,3558.92,0.36,915.76,434.55,77.83,-1472.73
2024-01-17 07:00:00,3659.40,3418.96,0.54,1072.81,489.92,90.26,-1416.51
2024-01-17 08:00:00,3518.88,2840.25,23.94,1110.81,493.07,90.86,-1043.50
2024-01-17 09:00:00,3596.96,2522.51,109.62,1043.69,520.02,96.20,-698.54
2024-01-17 10:00:00,3463.51,2565.05,146.90,907.31,496.69,91.90,-747.80
2024-01-17 11:00:00,3392.36,2324.99,232.61,974.92,489.70,85.03,-718.34
2024-01-17 12:00:00,3370.34,2130.66,248.84,974.74,496.85,84.23,-568.44
2024-01-17 13:00:00,3319.26,1883.97,193.24,1088.09,503.73,84.27,-437.47
2024-01-17 14:00:00,3266.46,1839.68,65.07,1146.23,509.88,88.44,-386.28
2024-01-17 15:00:00,3372.29,1842.08,3.14,1005.44,558.38,87.32,-127.53
2024-01-17 16:00:00,3580.05,1598.63,0.32,1078.59,548.70,93.15,257.21
2024-01-17 17:00:00,3410.41,1490.52,0.26,1095.69,541.78,92.60,186.11
2024-01-17 18:00:00,3224.14,1328.90,0.21,1110.23,545.08,90.75,145.53
2024-01-17 19:00:00,3119.68,1350.57,0.14,1073.49,504.60,88.51,98.91
2024-01-17 20:00:00,3029.99,1340.23,0.10,936.84,445.66,84.24,219.47
2024-01-17 21:00:00,3023.37,1355.73,0.09,839.58,410.40,85.19,328.91
2024-01-17 22:00:00,2927.56,1357.10,0.10,837.03,396.02,86.53,247.31
2024-01-17 23:00:00,2925.75,1328.27,0.11,795.52,344.24,84.40,369.74
2024-01-18 00:00:00,2983.01,1418.26,0.13,806.32,345.49,84.81,324.53
2024-01-18 01:00:00,2987.76,1393.21,0.10,858.20,342.81,82.86,307.11
2024-01-18 02:00:00,2968.08,1449.57,0.10,865.14,346.71,83.87,219.23
2024-01-18 03:00:00,2932.10,1494.95,0.09,784.02,344.49,83.16,221.93
2024-01-18 04:00:00,2926.59,1516.52,0.14,813.98,352.25,85.75,154.49
2024-01-18 05:00:00,3145.95,1486.27,0.27,932.87,398.70,88.38,236.01
2024-01-18 06:00:00,3508.62,1809.28,0.31,1073.57,508.44,91.18,22.40
2024-01-18 07:00:00,3622.15,1913.73,1.47,1162.55,538.55,94.20,-91.61
2024-01-18 08:00:00,3585.98,1599.47,40.85,1197.67,528.32,92.82,123.60
2024-01-18 09:00:00,3563.79,1562.51,147.23,1175.14,552.70,93.73,29.24
2024-01-18 10:00:00,3500.37,1732.17,268.78,1128.45,544.48,92.07,-268.83
2024-01-18 11:00:00,3494.78,2124.28,347.49,1039.38,514.00,87.53,-621.17
2024-01-18 12:00:00,3493.19,2399.77,369.24,820.65,493.67,85.78,-679.21
2024-01-18 13:00:00,3414.36,2714.45,248.69,844.67,480.57,86.42,-963.71
2024-01-18 14:00:00,3303.06,2480.49,88.71,946.17,499.61,85.92,-801.12
2024-01-18 15:00:00,3376.01,2759.65,7.94,939.16,537.27,89.44,-960.71
2024-01-18 16:00:00,3565.39,2857.41,0.58,1139.97,558.50,91.81,-1086.15
2024-01-18 17:00:00,3430.58,2548.71,0.55,1165.17,560.46,93.07,-940.65
2024-01-18 18:00:00,3294.84,2688.39,0.56,953.85,538.37,93.50,-983.10
2024-01-18 19:00:00,3155.85,2525.34,0.44,908.30,485.69,86.96,-854.15
2024-01-18 20:00:00,3105.91,2455.48,0.47,875.00,430.18,83.51,-741.98
2024-01-18 21:00:00,3003.00,2621.42,0.32,764.80,401.15,83.93,-871.90
2024-01-18 22:00:00,2919.31,2622.08,0.33,756.14,384.39,82.60,-929.50
2024-01-18 23:00:00,3028.20,2713.30,0.39,713.54,337.78,84.18,-824.24
2024-01-19 00:00:00,3095.42,2736.92,0.45,689.84,334.41,82.67,-752.08
2024-01-19 01:00:00,3207.89,2565.64,0.28,728.54,333.79,82.32,-505.87
2024-01-19 02:00:00,3227.50,2744.98,0.26,674.94,331.44,83.89,-611.18
2024-01-19 03:00:00,3207.58,3054.84,0.27,639.21,328.54,84.19,-902.65
2024-01-19 04:00:00,3110.48,3137.07,0.33,741.23,330.64,84.52,-1186.46
2024-01-19 05:00:00,3164.88,3109.31,0.32,878.90,407.26,87.37,-1321.44
2024-01-19 06:00:00,3469.94,2960.68,0.46,1082.23,513.89,90.59,-1181.06
2024-01-19 07:00:00,3537.96,2873.34,1.57,1146.93,531.73,90.26,-1109.04
2024-01-19 08:00:00,3642.74,3089.57,20.29,1079.52,528.95,92.56,-1171.33
2024-01-19 09:00:00,3607.34,3176.73,73.63,1003.20,500.58,90.17,-1240.16
2024-01-19 10:00:00,3480.70,3143.76,138.84,972.28,491.53,84.55,-1353.48
2024-01-19 11:00:00,3399.79,2854.10,217.28,886.29,483.28,79.00,-1123.41
2024-01-19 12:00:00,3469.91,2780.39,149.81,888.67,459.67,78.15,-890.04
2024-01-19 13:00:00,3336.15,2724.89,82.42,820.48,433.36,78.05,-806.31
2024-01-19 14:00:00,3140.49,2628.41,44.55,880.10,435.45,79.43,-930.72
2024-01-19 15:00:00,3204.71,2389.13,3.91,1065.23,452.81,80.02,-789.66
2024-01-19 16:00:00,3365.57,2333.43,0.54,1148.52,496.98,86.55,-703.72
2024-01-19 17:00:00,3238.31,2516.14,0.66,979.33,527.73,95.03,-883.87
2024-01-19 18:00:00,3066.67,2794.28,0.61,922.93,478.27,89.45,-1222.15
2024-01-19 19:00:00,2999.77,3247.79,0.71,755.32,433.88,85.46,-1526.67
2024-01-19 20:00:00,2971.88,3652.24,0.67,709.60,397.60,84.36,-1875.87
2024-01-19 21:00:00,2868.23,4047.62,0.56,631.77,401.59,76.36,-2292.96
2024-01-19 22:00:00,2795.80,4247.30,0.64,677.43,382.77,73.18,-2588.80
2024-01-19 23:00:00,2861.75,4440.70,0.73,566.15,315.44,72.13,-2536.68
2024-01-20 00:00:00,2850.60,4510.32,0.64,560.16,306.65,72.72,-2603.18
2024-01-20 01:00:00,2866.84,4490.49,0.62,627.94,306.88,73.69,-2636.06
2024-01-20 02:00:00,2820.84,4469.96,0.61,560.30,219.67,73.79,-2506.78
2024-01-20 03:00:00,2832.56,4419.31,0.64,538.63,207.45,74.00,-2410.76
2024-01-20 04:00:00,2826.13,4119.55,0.58,530.57,257.07,76.20,-2161.12
2024-01-20 05:00:00,2746.93,3604.76,0.61,555.19,347.15,77.13,-1841.18
2024-01-20 06:00:00,2772.13,2926.52,0.61,626.62,365.92,87.76,-1238.56
2024-01-20 07:00:00,2838.17,2447.45,1.57,889.87,389.41,88.09,-981.47
2024-01-20 08:00:00,2870.18,2233.97,27.94,851.47,409.90,88.39,-744.75
2024-01-20 09:00:00,2924.36,2174.11,88.26,760.33,405.82,86.28,-593.71
2024-01-20 10:00:00,2928.74,2067.13,153.10,797.95,394.80,85.42,-572.94
2024-01-20 11:00:00,2923.97,2040.01,242.97,743.19,375.90,84.89,-566.27
2024-01-20 12:00:00,2915.60,2147.41,231.81,655.78,371.93,84.80,-579.40
2024-01-20 13:00:00,2904.29,2108.20,149.53,745.50,374.77,84.52,-561.52
2024-01-20 14:00:00,2783.10,2128.55,56.40,794.59,418.67,84.98,-703.37
2024-01-20 15:00:00,2863.12,2282.98,3.22,752.93,474.23,86.79,-740.30
2024-01-20 16:00:00,3041.00,2549.65,0.52,764.00,510.63,92.07,-879.16
2024-01-20 17:00:00,2954.62,2894.94,0.63,802.48,506.48,91.75,-1344.94
2024-01-20 18:00:00,2777.65,3161.17,0.64,808.50,493.23,90.72,-1779.89
2024-01-20 19:00:00,2694.24,3424.11,0.52,703.64,454.80,90.42,-1982.52
2024-01-20 20:00:00,2572.00,3485.51,0.47,607.95,373.21,86.99,-1985.41
2024-01-20 21:00:00,2532.93,3636.14,0.39,437.70,349.34,85.62,-1979.54
2024-01-20 22:00:00,2537.41,3707.15,0.34,465.78,336.15,84.15,-2059.45
2024-01-20 23:00:00,2660.49,3745.94,0.34,557.97,240.15,80.75,-1967.95
2024-01-21 00:00:00,2659.29,3682.13,0.38,665.54,193.25,80.82,-1966.11
2024-01-21 01:00:00,2649.19,3586.86,0.35,710.41,193.79,80.53,-1926.04
2024-01-21 02:00:00,2802.87,3647.76,0.40,502.31,178.24,81.14,-1610.26
2024-01-21 03:00:00,2809.34,3770.38,0.45,451.01,178.51,82.61,-1676.89
2024-01-21 04:00:00,2738.60,3895.19,0.59,446.22,181.15,82.08,-1869.91
2024-01-21 05:00:00,2863.71,3953.71,0.58,442.43,177.88,82.63,-1796.79
2024-01-21 06:00:00,2905.37,4089.42,0.56,488.89,177.94,82.58,-1937.28
2024-01-21 07:00:00,3071.64,4269.37,1.21,625.93,187.69,83.47,-2099.30
2024-01-21 08:00:00,3097.40,4399.43,25.87,620.47,186.72,83.77,-2222.13
2024-01-21 09:00:00,3304.06,4465.66,55.75,514.07,171.06,81.98,-1987.78
2024-01-21 10:00:00,3369.54,4477.62,90.02,513.23,173.34,80.98,-1969.11
2024-01-21 11:00:00,3456.55,4461.87,95.59,451.04,187.77,81.25,-1824.44
2024-01-21 12:00:00,3459.66,4477.70,57.73,458.60,182.73,81.16,-1801.73
2024-01-21 13:00:00,3432.02,4432.52,38.33,481.41,179.95,82.34,-1786.00
2024-01-21 14:00:00,3311.74,4360.36,10.36,466.07,169.98,81.76,-1780.26
2024-01-21 15:00:00,3331.19,4226.27,0.78,562.88,186.52,82.75,-1731.47
2024-01-21 16:00:00,3435.44,4143.13,0.79,666.01,203.42,83.59,-1664.97
2024-01-21 17:00:00,3269.26,4231.04,0.77,673.23,208.38,83.68,-1931.29
2024-01-21 18:00:00,3087.24,4373.86,0.73,679.73,204.18,84.19,-2259.03
2024-01-21 19:00:00,3049.47,4487.33,0.75,646.58,194.19,83.47,-2366.53
2024-01-21 20:00:00,3051.32,4588.10,0.79,611.77,181.59,81.67,-2416.27
2024-01-21 21:00:00,2945.90,4636.12,0.81,585.21,176.86,79.52,-2536.29
2024-01-21 22:00:00,2974.92,4712.40,0.81,455.53,161.81,70.00,-2429.24
2024-01-21 23:00:00,3325.83,4756.95,0.80,345.78,105.27,67.41,-1954.07
2024-01-22 00:00:00,3474.17,4635.05,0.79,310.49,91.58,67.69,-1635.12
2024-01-22 01:00:00,3537.07,4511.34,0.75,287.76,90.14,65.93,-1422.55
2024-01-22 02:00:00,3592.23,4312.61,0.75,300.65,89.73,64.27,-1179.47
2024-01-22 03:00:00,3621.60,4211.10,0.74,229.78,82.48,63.83,-970.00
2024-01-22 04:00:00,3629.94,4326.69,0.76,268.75,83.78,65.20,-1118.94
2024-01-22 05:00:00,3422.40,4458.79,0.82,346.65,112.52,68.94,-1569.00
2024-01-22 06:00:00,3440.27,4562.32,0.86,627.77,151.57,81.40,-1987.30
2024-01-22 07:00:00,3535.18,4610.39,2.03,712.46,155.86,82.35,-2031.61
2024-01-22 08:00:00,3655.45,4653.51,64.95,703.22,151.17,80.87,-2001.97
2024-01-22 09:00:00,3646.10,4645.86,263.03,675.07,163.71,79.31,-2184.64
2024-01-22 10:00:00,3652.02,4626.83,450.47,696.21,170.07,76.91,-2372.33
2024-01-22 11:00:00,3753.38,4616.45,522.74,677.16,169.10,74.49,-2310.43
2024-01-22 12:00:00,3961.10,4629.43,427.34,588.40,165.28,74.99,-1928.21
2024-01-22 13:00:00,3767.07,4608.79,279.66,626.82,161.76,75.54,-1989.36
2024-01-22 14:00:00,3554.18,4611.96,116.78,612.45,159.84,72.22,-2022.92
2024-01-22 15:00:00,3497.19,4616.60,13.12,667.86,156.77,72.25,-2033.28
2024-01-22 16:00:00,3580.15,4583.81,0.87,682.09,176.31,79.93,-1946.71
2024-01-22 17:00:00,3419.33,4593.35,0.85,635.27,175.30,78.47,-2067.74
2024-01-22 18:00:00,3326.07,4590.38,0.77,665.59,165.02,77.48,-2177.03
2024-01-22 19:00:00,3252.41,4564.40,0.77,551.72,140.94,77.04,-2086.29
2024-01-22 20:00:00,3208.29,4541.69,0.61,419.84,144.87,76.48,-1979.30
2024-01-22 21:00:00,3075.66,4537.89,0.59,419.77,148.25,75.74,-2111.09
2024-01-22 22:00:00,3172.34,4483.62,0.61,371.37,130.52,74.56,-1892.96
2024-01-22 23:00:00,3269.34,4481.98,0.65,330.22,88.26,58.68,-1695.06
2024-01-23 00:00:00,3503.37,4430.32,0.58,269.29,83.50,55.04,-1339.99
2024-01-23 01:00:00,3587.53,4350.79,0.59,269.32,80.97,55.30,-1174.08
2024-01-23 02:00:00,3569.08,4239.54,0.57,275.94,82.86,54.15,-1088.60
2024-01-23 03:00:00,3524.89,4236.21,0.60,274.40,85.13,55.35,-1131.44
2024-01-23 04:00:00,3298.27,4302.03,0.67,274.92,85.03,57.54,-1426.55
2024-01-23 05:00:00,3373.86,4420.92,0.81,343.05,136.98,57.70,-1590.23
2024-01-23 06:00:00,3483.14,4572.10,0.92,361.46,211.33,65.57,-1732.86
2024-01-23 07:00:00,3543.52,4632.24,5.36,443.34,233.22,66.14,-1841.39
2024-01-23 08:00:00,3640.28,4539.35,100.42,476.48,234.24,68.52,-1783.33
2024-01-23 09:00:00,3820.54,4420.99,384.58,490.80,274.48,68.66,-1823.61
2024-01-23 10:00:00,3816.59,4366.75,635.44,463.89,282.24,69.17,-2005.77
2024-01-23 11:00:00,3769.79,4230.28,553.55,529.87,258.04,70.85,-1877.17
2024-01-23 12:00:00,3674.25,3912.14,488.26,548.19,253.27,74.37,-1606.47
2024-01-23 13:00:00,3450.32,3635.45,279.94,568.55,247.52,75.03,-1360.85
2024-01-23 14:00:00,3270.23,3140.16,102.33,664.05,281.72,82.74,-1005.45
2024-01-23 15:00:00,3322.42,3023.22,5.05,618.08,283.50,85.25,-697.30
2024-01-23 16:00:00,3530.71,3085.61,0.69,655.79,297.55,83.05,-596.48
2024-01-23 17:00:00,3375.67,3306.94,0.61,706.53,254.49,84.15,-981.54
2024-01-23 18:00:00,3145.56,3375.81,0.63,655.95,240.66,83.78,-1215.75
2024-01-23 19:00:00,3127.54,3860.51,0.58,590.38,225.59,82.40,-1636.37
2024-01-23 20:00:00,3130.12,4313.17,0.71,531.58,165.03,75.94,-1960.78
2024-01-23 21:00:00,3116.56,4568.72,0.75,392.56,144.27,67.72,-2061.95
2024-01-23 22:00:00,3208.21,4670.82,0.75,333.61,127.22,61.92,-1990.65
2024-01-23 23:00:00,3412.46,4593.31,0.74,250.88,101.94,58.89,-1597.95
2024-01-24 00:00:00,3536.45,3922.49,0.75,212.15,94.85,58.90,-757.40
2024-01-24 01:00:00,3506.37,3974.97,0.76,204.28,95.88,58.50,-832.71
2024-01-24 02:00:00,3483.89,4041.01,0.75,204.97,93.17,58.00,-918.70
2024-01-24 03:00:00,3393.88,4085.55,0.76,205.43,93.76,58.08,-1054.39
2024-01-24 04:00:00,3510.79,3888.27,0.77,201.92,95.44,59.71,-740.00
2024-01-24 05:00:00,3453.98,4689.68,0.94,260.08,114.22,63.13,-1678.73
2024-01-24 06:00:00,3530.87,4734.77,0.93,346.20,129.32,64.76,-1749.77
2024-01-24 07:00:00,3656.53,4554.58,1.51,379.49,148.52,69.99,-1502.21
2024-01-24 08:00:00,3708.11,4542.73,26.84,316.08,156.64,69.88,-1408.70
2024-01-24 09:00:00,3645.61,4518.58,76.92,268.40,164.35,67.49,-1454.80
2024-01-24 10:00:00,3711.15,4530.42,157.02,325.55,164.47,61.50,-1532.48
2024-01-24 11:00:00,3744.34,4756.71,203.90,313.09,154.18,61.34,-1749.43
2024-01-24 12:00:00,3822.36,4775.93,160.93,306.96,145.76,62.52,-1634.25
2024-01-24 13:00:00,3651.10,4654.42,94.68,361.82,124.08,63.80,-1652.22
2024-01-24 14:00:00,3573.14,4621.19,79.07,431.90,153.16,64.21,-1780.91
2024-01-24 15:00:00,3603.33,4638.44,7.71,405.39,159.27,75.29,-1687.29
2024-01-24 16:00:00,3681.81,4654.66,0.95,480.60,184.40,75.37,-1718.69
2024-01-24 17:00:00,3555.64,4668.40,0.92,509.59,184.50,75.40,-1887.68
2024-01-24 18:00:00,3403.12,4675.80,0.87,507.87,169.01,75.34,-2030.27
2024-01-24 19:00:00,3306.10,4694.90,0.85,489.14,150.34,74.97,-2108.61
2024-01-24 20:00:00,3310.60,4688.59,0.83,427.20,126.85,68.63,-2006.00
2024-01-24 21:00:00,3125.66,4678.44,0.84,487.80,126.73,68.34,-2240.99
2024-01-24 22:00:00,3034.62,4699.23,0.80,452.76,135.66,70.78,-2329.12
2024-01-24 23:00:00,3056.32,4686.28,0.79,488.77,131.86,79.77,-2335.67
2024-01-25 00:00:00,3019.98,4672.01,0.81,476.55,129.16,80.00,-2343.06
2024-01-25 01:00:00,3028.02,4624.85,0.76,474.56,129.92,80.32,-2286.91
2024-01-25 02:00:00,2935.04,4594.89,0.78,504.51,131.31,78.89,-2379.87
2024-01-25 03:00:00,2892.15,4539.33,0.77,565.94,130.57,79.82,-2428.87
2024-01-25 04:00:00,2892.63,4441.14,0.77,617.59,131.34,79.63,-2382.42
2024-01-25 05:00:00,3026.69,4322.72,0.88,755.14,204.69,83.62,-2345.11
2024-01-25 06:00:00,3309.84,4085.36,0.74,702.86,261.89,86.25,-1832.00
2024-01-25 07:00:00,3325.96,3624.31,8.62,856.12,292.75,89.38,-1549.96
2024-01-25 08:00:00,3312.55,3004.77,129.90,872.63,298.44,87.58,-1085.49
2024-01-25 09:00:00,3382.45,2642.87,337.60,763.49,313.09,86.98,-766.30
2024-01-25 10:00:00,3265.13,2033.30,452.63,654.72,319.56,89.39,-289.17
2024-01-25 11:00:00,3234.87,1460.49,557.63,637.64,324.74,89.02,160.66
2024-01-25 12:00:00,3203.44,1114.47,529.04,654.35,335.19,94.33,471.38
2024-01-25 13:00:00,3154.49,792.94,412.85,756.13,357.87,95.26,734.76
2024-01-25 14:00:00,3053.32,591.44,170.88,848.39,382.46,95.68,959.80
2024-01-25 15:00:00,3106.79,509.74,16.04,882.19,412.75,94.96,1186.47
2024-01-25 16:00:00,3245.33,526.81,0.64,912.21,408.96,95.37,1296.72
2024-01-25 17:00:00,3178.14,600.52,0.58,904.33,402.36,95.93,1169.83
2024-01-25 18:00:00,3017.08,673.74,0.46,832.13,384.69,91.51,1029.98
2024-01-25 19:00:00,2851.95,673.40,0.33,794.09,357.18,92.65,929.76
2024-01-25 20:00:00,2703.19,772.10,0.25,771.91,368.97,90.92,694.53
2024-01-25 21:00:00,2545.91,974.03,0.29,569.54,432.99,100.80,463.87
2024-01-25 22:00:00,2473.94,1147.88,0.27,542.37,300.23,92.90,385.80
2024-01-25 23:00:00,2603.80,1518.40,0.23,562.22,174.21,81.43,262.75
2024-01-26 00:00:00,2585.45,1808.35,0.24,512.32,178.72,82.95,-1.70
2024-01-26 01:00:00,2689.22,2247.72,0.23,305.51,175.63,85.68,-130.12
2024-01-26 02:00:00,2738.49,2754.94,0.20,286.81,168.04,83.52,-559.59
2024-01-26 03:00:00,2819.67,3123.80,0.25,330.58,164.55,84.21,-888.30
2024-01-26 04:00:00,2838.07,3325.69,0.35,367.18,169.18,85.70,-1114.60
2024-01-26 05:00:00,3057.27,3743.29,0.48,363.77,223.40,86.60,-1364.83
2024-01-26 06:00:00,3302.71,4074.08,0.78,414.66,281.62,93.60,-1566.58
2024-01-26 07:00:00,3402.56,4197.45,0.82,575.79,306.33,91.37,-1773.78
2024-01-26 08:00:00,3409.81,4280.75,2.55,700.76,288.34,90.24,-1957.43
2024-01-26 09:00:00,3487.96,4248.98,16.84,693.88,274.22,77.56,-1828.21
2024-01-26 10:00:00,3510.30,3945.08,106.81,533.10,204.54,76.05,-1359.93
2024-01-26 11:00:00,3627.78,4198.23,112.62,366.63,157.13,71.01,-1282.46
2024-01-26 12:00:00,3651.47,4556.68,151.28,312.61,113.28,71.27,-1558.26
2024-01-26 13:00:00,3472.89,4658.69,186.11,322.33,110.50,72.52,-1881.81
2024-01-26 14:00:00,3437.92,4705.06,162.30,331.41,99.64,72.71,-1937.68
2024-01-26 15:00:00,3374.52,4747.51,28.61,356.00,129.61,75.68,-1967.33
2024-01-26 16:00:00,3527.17,4746.54,0.97,509.11,154.40,76.45,-1964.72
2024-01-26 17:00:00,3360.26,4708.94,0.89,445.17,168.49,85.33,-2052.96
2024-01-26 18:00:00,3133.27,4686.85,0.82,470.10,167.10,85.84,-2281.84
2024-01-26 19:00:00,3223.73,4618.90,0.69,475.31,139.97,86.68,-2102.26
2024-01-26 20:00:00,3572.59,4465.01,0.64,414.42,120.24,85.48,-1517.64
2024-01-26 21:00:00,3002.92,4346.78,0.64,509.97,123.96,83.28,-2066.14
2024-01-26 22:00:00,2784.47,4030.94,0.61,441.10,117.49,82.68,-1892.78
2024-01-26 23:00:00,2841.50,3803.28,0.36,431.75,127.22,82.43,-1607.98
2024-01-27 00:00:00,2829.15,3664.34,0.32,430.95,125.83,83.59,-1480.30
2024-01-27 01:00:00,2666.56,3362.01,0.30,421.66,127.21,84.52,-1333.57
2024-01-27 02:00:00,2575.11,2981.43,0.27,428.20,119.65,84.59,-1043.46
2024-01-27 03:00:00,2513.99,2769.69,0.17,405.66,121.44,84.24,-871.64
2024-01-27 04:00:00,2562.41,2646.74,0.21,414.77,124.49,81.93,-710.13
