time,DK1,DK2,DE,NO2,SE3,SE4
2024-08-24 05:00:00,99.07,99.07,102.23,42.47,-3.59,-3.59
2024-08-24 06:00:00,76.22,76.22,76.22,43.27,-3.00,-3.00
2024-08-24 07:00:00,15.00,15.00,15.00,19.99,-2.41,-2.41
2024-08-24 08:00:00,-0.03,-0.85,-0.03,1.23,-2.04,-2.04
2024-08-24 09:00:00,-6.85,-6.04,-6.85,-0.03,-6.04,-6.04
2024-08-24 10:00:00,-12.35,-11.75,-18.68,-2.55,-11.75,-11.75
2024-08-24 11:00:00,-9.39,-9.99,-40.09,-5.09,-9.99,-9.99
2024-08-24 12:00:00,-8.16,-8.16,-44.18,-5.09,-8.16,-8.16
2024-08-24 13:00:00,-9.37,-9.37,-27.64,-1.50,-9.37,-9.37
2024-08-24 14:00:00,-8.15,-4.45,-8.15,1.00,-4.45,-4.45
2024-08-24 15:00:00,-0.99,-0.97,-0.99,19.95,-0.97,-0.97
2024-08-24 16:00:00,67.99,67.96,71.68,25.06,0.00,0.00
2024-08-24 17:00:00,90.20,90.20,91.52,49.04,0.00,0.00
2024-08-24 18:00:00,80.08,80.08,80.08,47.18,-0.01,-0.01
2024-08-24 19:00:00,68.91,68.91,68.91,45.76,-0.16,-0.16
2024-08-24 20:00:00,64.14,64.14,64.14,44.63,-1.19,-1.19
2024-08-24 21:00:00,49.39,3.00,50.00,43.76,-2.01,-2.01
2024-08-24 22:00:00,0.37,0.37,0.37,1.12,-1.55,-1.55
2024-08-24 23:00:00,-0.02,-0.02,-0.02,-0.02,-1.99,-1.99
2024-08-25 00:00:00,-0.34,-0.34,-0.34,-0.33,-2.02,-2.02
2024-08-25 01:00:00,-1.00,-1.00,-1.00,-1.00,-1.75,-1.75
2024-08-25 02:00:00,-0.89,-0.89,-0.89,-0.92,-1.75,-1.75
2024-08-25 03:00:00,-0.42,-0.42,-0.42,-0.43,-1.75,-1.75
2024-08-25 04:00:00,-0.05,-0.05,-0.05,-0.05,-1.29,-1.29
2024-08-25 05:00:00,-0.01,-0.01,-0.01,-0.01,-0.90,-0.90
2024-08-25 06:00:00,-0.01,-0.01,-0.01,-0.06,-0.90,-0.90
2024-08-25 07:00:00,-1.39,-1.39,-1.39,-1.54,-1.54,-1.54
2024-08-25 08:00:00,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07
2024-08-25 09:00:00,-10.10,-10.10,-10.10,-10.10,-10.10,-10.10
2024-08-25 10:00:00,-15.50,-15.50,-15.50,-15.50,-15.50,-15.50
2024-08-25 11:00:00,-20.01,-20.01,-20.01,-20.01,-20.01,-20.01
2024-08-25 12:00:00,-19.83,-19.83,-19.83,-19.83,-19.83,-19.83
2024-08-25 13:00:00,-10.15,-10.15,-10.15,-10.15,-10.15,-10.15
2024-08-25 14:00:00,-5.01,-5.01,-5.01,-0.05,-5.01,-5.01
2024-08-25 15:00:00,1.00,1.00,1.00,5.12,-2.45,-2.45
2024-08-25 16:00:00,42.29,42.29,87.04,31.25,-1.10,-1.10
2024-08-25 17:00:00,97.92,97.92,110.00,43.87,-0.82,-0.82
2024-08-25 18:00:00,119.45,119.45,119.45,46.89,-0.56,-0.56
2024-08-25 19:00:00,105.49,105.49,105.49,46.73,-0.51,-0.51
2024-08-25 20:00:00,99.70,99.70,99.70,40.36,-0.92,-0.92
2024-08-25 21:00:00,92.48,92.48,92.48,37.32,-1.62,-1.62
2024-08-25 22:00:00,19.63,50.66,92.75,24.57,-1.99,-1.99
2024-08-25 23:00:00,7.03,22.93,85.65,6.83,-1.99,-1.99
2024-08-26 00:00:00,2.77,2.93,80.94,2.69,-1.75,-1.75
2024-08-26 01:00:00,1.41,1.41,83.36,1.37,-1.54,-1.54
2024-08-26 02:00:00,1.16,1.16,82.43,1.13,-1.01,-1.01
2024-08-26 03:00:00,1.93,1.93,83.48,1.87,-0.58,-0.58
2024-08-26 04:00:00,24.64,113.11,113.11,23.92,0.00,0.00
2024-08-26 05:00:00,28.07,153.69,153.69,27.26,1.30,1.30
2024-08-26 06:00:00,30.98,130.97,130.97,30.08,1.97,1.97
2024-08-26 07:00:00,30.00,98.93,98.93,29.13,0.44,0.44
2024-08-26 08:00:00,25.01,54.87,77.00,24.29,-0.01,-0.01
2024-08-26 09:00:00,13.38,4.21,65.31,13.00,-0.59,-0.59
2024-08-26 10:00:00,4.98,2.97,23.07,4.84,-0.81,-0.81
2024-08-26 11:00:00,5.00,2.98,17.55,4.85,-0.92,-0.92
2024-08-26 12:00:00,16.29,7.02,42.88,15.81,-1.01,-1.01
2024-08-26 13:00:00,24.39,62.98,71.05,23.69,-1.00,-1.00
2024-08-26 14:00:00,37.28,88.00,88.00,36.95,-0.81,-0.81
2024-08-26 15:00:00,98.85,99.47,99.47,52.64,-0.10,-0.10
2024-08-26 16:00:00,114.09,116.82,116.82,56.25,-0.01,-0.01
2024-08-26 17:00:00,186.00,190.31,190.31,56.32,0.00,0.00
2024-08-26 18:00:00,224.28,231.06,231.06,56.43,0.00,0.00
2024-08-26 19:00:00,142.49,143.82,143.82,56.49,0.00,0.00
2024-08-26 20:00:00,110.86,110.86,110.86,56.11,-0.10,-0.10
2024-08-26 21:00:00,106.60,107.54,107.54,55.66,-0.90,-0.90
2024-08-26 22:00:00,98.41,98.41,98.41,52.36,-1.22,-1.22
2024-08-26 23:00:00,89.86,89.91,89.91,49.96,-1.34,-1.34
2024-08-27 00:00:00,85.30,86.45,86.45,48.45,-1.02,-1.02
2024-08-27 01:00:00,85.30,87.30,87.30,39.96,-0.80,-0.80
2024-08-27 02:00:00,86.00,89.10,89.10,36.64,-0.05,-0.05
2024-08-27 03:00:00,96.20,100.16,100.16,36.22,0.09,0.09
2024-08-27 04:00:00,125.76,125.76,125.76,47.94,1.95,1.95
2024-08-27 05:00:00,137.99,137.99,137.99,47.98,3.68,134.67
2024-08-27 06:00:00,111.07,116.01,116.01,44.14,4.93,113.23
2024-08-27 07:00:00,83.98,89.94,89.94,43.95,4.58,87.78
2024-08-27 08:00:00,72.32,73.72,73.72,42.63,4.41,71.95
2024-08-27 09:00:00,28.37,29.13,29.13,28.22,4.10,28.43
2024-08-27 10:00:00,4.01,5.07,5.07,4.87,3.90,4.94
2024-08-27 11:00:00,1.18,1.18,1.18,1.18,1.18,1.18
2024-08-27 12:00:00,2.33,2.33,2.33,2.28,2.28,2.28
2024-08-27 13:00:00,23.12,23.45,23.45,22.72,3.08,5.00
2024-08-27 14:00:00,45.40,52.50,52.50,39.99,3.60,51.24
2024-08-27 15:00:00,88.71,88.71,88.71,44.41,4.18,86.58
2024-08-27 16:00:00,116.06,116.06,116.06,44.16,4.58,113.27
2024-08-27 17:00:00,225.00,232.25,232.25,44.81,4.21,226.68
2024-08-27 18:00:00,212.20,217.92,217.92,44.16,3.31,212.69
2024-08-27 19:00:00,120.52,120.52,120.52,44.90,2.52,117.62
2024-08-27 20:00:00,105.21,105.21,105.21,43.87,1.11,100.91
2024-08-27 21:00:00,92.47,92.47,92.47,44.91,0.00,87.73
2024-08-27 22:00:00,90.47,90.47,90.47,41.62,-0.11,-0.11
2024-08-27 23:00:00,91.31,91.31,91.31,39.87,-0.56,-0.56
2024-08-28 00:00:00,87.48,87.48,87.48,39.01,-0.80,-0.80
2024-08-28 01:00:00,89.20,89.20,89.20,39.38,-0.59,-0.59
2024-08-28 02:00:00,91.22,91.74,91.74,39.98,-0.10,-0.10
2024-08-28 03:00:00,91.73,92.35,92.35,43.00,0.00,0.00
2024-08-28 04:00:00,113.96,114.99,114.99,41.84,1.63,1.63
2024-08-28 05:00:00,128.40,128.57,128.57,38.92,3.79,125.48
2024-08-28 06:00:00,121.00,121.00,121.00,39.92,4.43,118.10
2024-08-28 07:00:00,105.40,105.40,105.40,39.94,4.55,98.04
2024-08-28 08:00:00,87.56,87.56,87.56,38.79,4.33,51.61
2024-08-28 09:00:00,68.78,68.78,68.78,39.94,4.19,23.25
2024-08-28 10:00:00,35.14,35.14,35.14,34.05,3.94,3.94
2024-08-28 11:00:00,10.40,10.40,10.40,10.17,4.10,4.10
2024-08-28 12:00:00,8.17,4.02,8.17,17.92,4.02,4.02
2024-08-28 13:00:00,54.16,4.00,54.84,39.92,4.00,4.00
2024-08-28 14:00:00,78.56,4.97,78.56,39.96,4.97,4.97
2024-08-28 15:00:00,91.78,22.05,92.37,40.05,7.59,22.05
2024-08-28 16:00:00,110.61,62.24,111.57,41.08,8.09,62.24
2024-08-28 17:00:00,196.29,84.98,201.91,40.19,7.67,84.98
2024-08-28 18:00:00,198.89,65.48,204.03,38.79,6.37,26.33
2024-08-28 19:00:00,124.84,26.82,124.84,38.50,5.00,5.00
2024-08-28 20:00:00,111.76,4.21,111.76,38.06,3.79,3.79
2024-08-28 21:00:00,99.70,2.99,99.70,31.81,2.51,2.51
2024-08-28 22:00:00,93.53,10.07,93.53,36.27,1.15,1.15
2024-08-28 23:00:00,93.98,10.07,93.98,35.27,0.97,0.97
2024-08-29 00:00:00,89.81,18.00,89.81,35.46,0.99,0.99
2024-08-29 01:00:00,88.68,25.15,88.68,35.24,1.01,1.01
2024-08-29 02:00:00,89.37,42.05,89.37,37.01,1.78,1.78
2024-08-29 03:00:00,100.62,101.23,101.23,38.82,2.97,2.97
2024-08-29 04:00:00,113.91,125.46,125.46,39.63,5.63,5.63
2024-08-29 05:00:00,133.26,134.47,134.47,40.37,6.98,27.69
2024-08-29 06:00:00,126.24,126.24,126.24,41.35,9.89,117.16
2024-08-29 07:00:00,108.71,108.71,108.71,40.52,11.38,98.37
2024-08-29 08:00:00,92.19,92.19,92.19,40.15,9.42,29.94
2024-08-29 09:00:00,84.40,84.40,84.40,40.85,5.35,5.35
2024-08-29 10:00:00,65.78,65.78,65.78,42.19,4.93,4.93
2024-08-29 11:00:00,45.25,45.25,45.25,42.10,4.90,4.90
2024-08-29 12:00:00,51.32,51.32,51.32,42.27,4.25,4.25
2024-08-29 13:00:00,79.45,79.45,79.45,40.95,4.27,4.27
2024-08-29 14:00:00,90.15,90.15,90.15,42.08,4.42,4.42
2024-08-29 15:00:00,105.38,105.38,105.38,39.30,4.95,13.00
2024-08-29 16:00:00,114.69,123.51,123.51,38.80,4.91,117.88
2024-08-29 17:00:00,219.84,227.49,227.49,39.01,4.12,222.03
2024-08-29 18:00:00,278.49,289.27,289.27,38.84,3.17,229.49
2024-08-29 19:00:00,166.00,169.09,169.09,38.66,1.98,99.91
2024-08-29 20:00:00,124.93,125.00,125.00,38.02,-0.01,-0.01
2024-08-29 21:00:00,110.10,110.10,110.10,39.36,-0.81,-0.81
2024-08-29 22:00:00,109.88,109.88,109.88,41.01,-0.80,-0.80
2024-08-29 23:00:00,100.30,100.30,100.30,40.87,-0.94,-0.94
2024-08-30 00:00:00,93.53,93.53,93.53,40.83,-1.07,-1.07
2024-08-30 01:00:00,93.28,93.28,93.28,37.72,-1.26,-1.26
2024-08-30 02:00:00,94.87,97.62,97.62,40.86,-1.00,-1.00
2024-08-30 03:00:00,104.16,107.37,107.37,41.06,-0.11,6.82
2024-08-30 04:00:00,136.83,133.55,136.83,40.94,0.66,133.55
2024-08-30 05:00:00,151.06,146.16,151.06,43.54,2.91,120.07
2024-08-30 06:00:00,133.55,141.73,133.55,44.88,3.55,3.55
2024-08-30 07:00:00,113.70,113.70,113.70,44.56,3.85,3.85
2024-08-30 08:00:00,98.24,98.24,98.24,41.59,3.59,3.59
2024-08-30 09:00:00,89.95,122.44,89.95,41.07,2.99,2.99
2024-08-30 10:00:00,86.13,53.63,86.13,41.22,2.94,2.94
2024-08-30 11:00:00,80.20,80.20,80.20,41.11,2.91,2.91
2024-08-30 12:00:00,78.97,79.08,79.08,41.18,2.63,2.63
2024-08-30 13:00:00,81.98,81.98,81.98,41.28,2.35,2.35
2024-08-30 14:00:00,85.36,86.35,86.35,41.34,3.24,3.24
2024-08-30 15:00:00,99.16,101.96,101.96,41.98,4.14,29.94
2024-08-30 16:00:00,119.99,119.99,119.99,42.91,4.47,117.11
2024-08-30 17:00:00,144.90,156.11,156.11,44.95,4.79,152.36
2024-08-30 18:00:00,137.29,137.29,137.29,44.94,4.41,99.91
2024-08-30 19:00:00,112.71,112.71,112.71,44.91,3.70,3.70
2024-08-30 20:00:00,96.83,96.83,96.83,43.02,2.96,2.96
2024-08-30 21:00:00,95.36,95.36,95.36,41.73,1.99,1.99
2024-08-30 22:00:00,107.67,107.67,107.67,46.56,0.11,0.11
2024-08-30 23:00:00,103.34,103.34,105.44,45.70,-0.01,-0.01
2024-08-31 00:00:00,102.06,102.06,102.06,45.19,-0.59,-0.59
2024-08-31 01:00:00,99.04,99.04,99.04,45.17,-0.81,-0.81
2024-08-31 02:00:00,96.65,96.65,96.65,45.32,-1.07,-1.07
2024-08-31 03:00:00,98.07,98.07,98.07,45.59,-1.42,-1.42
2024-08-31 04:00:00,109.97,109.97,109.97,46.90,-0.01,-0.01
2024-08-31 05:00:00,110.75,110.75,110.75,46.98,1.60,1.60
2024-08-31 06:00:00,109.97,109.97,109.97,50.08,2.88,2.88
2024-08-31 07:00:00,84.92,84.92,84.92,51.83,3.04,3.04
2024-08-31 08:00:00,60.13,60.13,60.13,42.71,3.03,3.03
2024-08-31 09:00:00,18.34,18.34,18.34,27.74,3.01,3.01
2024-08-31 10:00:00,0.47,0.47,0.47,5.67,0.47,0.47
2024-08-31 11:00:00,-0.59,-0.59,-0.59,-0.04,-0.59,-0.59
2024-08-31 12:00:00,-0.80,-0.80,-0.80,0.35,-0.80,-0.80
2024-08-31 13:00:00,2.55,2.55,2.55,20.89,2.55,2.55
2024-08-31 14:00:00,23.71,23.71,23.71,36.14,3.22,3.22
2024-08-31 15:00:00,80.02,80.02,80.02,44.93,3.64,63.06
2024-08-31 16:00:00,117.30,117.30,117.30,54.19,3.32,114.48
2024-08-31 17:00:00,148.29,148.29,148.29,51.82,3.26,144.73
2024-08-31 18:00:00,126.78,126.78,126.78,51.82,2.96,123.74
2024-08-31 19:00:00,107.29,107.29,107.29,51.85,2.60,104.71
2024-08-31 20:00:00,99.85,99.85,99.85,51.10,1.17,59.97
2024-08-31 21:00:00,89.23,89.23,89.23,50.28,0.00,0.00
2024-08-31 22:00:00,93.76,93.76,93.76,54.82,0.60,0.60
2024-08-31 23:00:00,85.98,85.98,85.98,54.57,0.01,0.01
2024-09-01 00:00:00,80.37,80.37,80.37,54.57,0.00,0.00
2024-09-01 01:00:00,79.57,80.14,80.14,54.57,0.00,0.00
2024-09-01 02:00:00,79.87,79.87,81.20,54.51,0.00,0.00
2024-09-01 03:00:00,76.57,76.57,80.16,54.40,0.00,0.00
2024-09-01 04:00:00,73.80,79.49,79.49,54.10,0.66,0.66
2024-09-01 05:00:00,72.09,73.10,73.10,53.24,1.00,71.34
2024-09-01 06:00:00,60.63,60.63,60.63,48.49,2.52,59.18
2024-09-01 07:00:00,41.27,41.27,41.27,38.71,3.19,40.28
2024-09-01 08:00:00,12.73,9.32,12.73,14.91,3.81,9.32
2024-09-01 09:00:00,-0.79,2.62,-0.79,4.82,2.62,2.62
2024-09-01 10:00:00,-3.39,-3.39,-9.17,0.23,0.23,0.23
2024-09-01 11:00:00,-2.72,-2.72,-24.00,0.23,0.23,0.23
2024-09-01 12:00:00,-5.11,-3.44,-19.94,1.60,1.60,1.60
2024-09-01 13:00:00,-4.99,3.58,-4.99,14.27,3.58,3.58
2024-09-01 14:00:00,25.56,16.99,25.56,27.30,12.23,16.99
2024-09-01 15:00:00,78.28,78.28,78.28,44.90,29.86,78.28
2024-09-01 16:00:00,109.11,109.11,109.11,53.52,31.22,109.11
2024-09-01 17:00:00,131.60,131.60,131.60,54.23,42.45,131.60
2024-09-01 18:00:00,123.87,123.91,123.91,54.76,54.76,123.91
2024-09-01 19:00:00,107.63,107.63,107.63,54.22,19.93,107.63
2024-09-01 20:00:00,102.02,102.02,102.02,52.22,7.02,102.02
2024-09-01 21:00:00,91.50,91.50,91.50,48.19,5.21,91.50
2024-09-01 22:00:00,91.24,91.24,91.24,50.58,4.90,91.24
2024-09-01 23:00:00,94.77,94.77,94.77,49.36,4.56,92.50
2024-09-02 00:00:00,92.39,92.39,92.39,49.18,4.31,90.18
2024-09-02 01:00:00,92.51,92.51,92.51,49.14,4.15,90.29
2024-09-02 02:00:00,91.59,91.59,91.59,49.62,4.18,89.39
2024-09-02 03:00:00,101.52,101.52,101.52,53.06,5.10,101.52
2024-09-02 04:00:00,114.73,114.73,114.73,54.42,13.19,114.73
2024-09-02 05:00:00,133.32,134.95,134.95,55.56,55.56,134.95
2024-09-02 06:00:00,131.94,131.94,131.94,90.00,90.00,131.94
2024-09-02 07:00:00,122.64,122.64,122.64,65.35,65.35,122.64
2024-09-02 08:00:00,102.83,102.83,102.83,57.88,102.83,102.83
2024-09-02 09:00:00,90.82,90.82,90.82,55.86,90.82,90.82
2024-09-02 10:00:00,85.02,85.05,85.05,55.03,55.03,83.01
2024-09-02 11:00:00,73.36,81.19,81.19,54.62,54.62,81.19
2024-09-02 12:00:00,72.91,83.63,83.63,54.43,54.43,83.63
2024-09-02 13:00:00,82.20,88.24,88.24,54.34,54.34,88.24
2024-09-02 14:00:00,93.63,93.63,93.63,54.07,54.07,93.63
2024-09-02 15:00:00,112.88,112.88,112.88,54.53,54.53,112.88
2024-09-02 16:00:00,137.78,137.78,137.78,55.34,68.00,137.78
2024-09-02 17:00:00,255.40,255.40,255.40,50.52,50.52,255.40
2024-09-02 18:00:00,210.49,212.06,212.06,45.99,43.92,212.06
2024-09-02 19:00:00,131.90,131.90,131.90,45.53,20.94,131.90
2024-09-02 20:00:00,114.24,114.24,114.24,43.78,13.97,111.49
2024-09-02 21:00:00,103.84,103.84,103.84,41.92,5.26,101.35
2024-09-02 22:00:00,99.58,99.58,99.60,42.63,4.57,97.21
2024-09-02 23:00:00,93.00,93.00,93.10,41.93,4.24,90.87
2024-09-03 00:00:00,91.50,91.50,91.56,42.27,4.12,89.36
2024-09-03 01:00:00,92.97,92.97,93.27,42.93,4.20,91.03
2024-09-03 02:00:00,96.00,96.00,96.24,43.79,4.76,93.93
2024-09-03 03:00:00,99.91,99.91,102.68,45.22,5.57,99.91
2024-09-03 04:00:00,123.90,133.92,137.21,42.56,19.67,133.92
2024-09-03 05:00:00,148.43,148.43,151.06,51.41,51.41,147.43
2024-09-03 06:00:00,133.95,133.95,133.95,56.74,56.74,130.73
2024-09-03 07:00:00,115.98,115.98,115.98,54.42,54.42,113.20
2024-09-03 08:00:00,98.88,98.88,98.88,56.14,96.51,96.51
2024-09-03 09:00:00,90.02,90.02,90.02,56.81,68.48,87.46
2024-09-03 10:00:00,84.80,84.80,84.80,50.77,19.90,76.27
2024-09-03 11:00:00,82.69,82.69,82.69,56.00,10.00,71.52
2024-09-03 12:00:00,84.13,84.13,84.13,56.13,8.97,74.78
2024-09-03 13:00:00,86.67,86.67,86.67,56.80,13.31,84.59
2024-09-03 14:00:00,91.21,91.21,91.21,56.47,20.96,89.03
2024-09-03 15:00:00,120.95,120.95,123.93,56.66,50.35,120.95
2024-09-03 16:00:00,217.09,217.09,300.01,56.96,54.51,217.09
2024-09-03 17:00:00,334.59,334.59,656.37,57.15,21.96,334.59
2024-09-03 18:00:00,340.00,340.00,520.32,57.03,8.99,340.00
2024-09-03 19:00:00,206.80,206.80,216.97,56.95,3.70,173.51
2024-09-03 20:00:00,133.20,133.20,133.20,56.68,3.35,87.40
2024-09-03 21:00:00,117.32,117.32,117.56,56.26,2.88,99.96
2024-09-03 22:00:00,108.17,108.17,108.17,54.43,2.68,12.99
2024-09-03 23:00:00,101.02,101.02,101.02,54.29,2.67,2.80
2024-09-04 00:00:00,98.89,98.89,99.03,54.23,2.93,13.00
2024-09-04 01:00:00,98.34,98.34,99.98,54.26,3.11,79.97
2024-09-04 02:00:00,98.62,98.62,99.06,54.42,3.75,90.90
2024-09-04 03:00:00,109.37,109.37,109.37,54.70,4.20,106.75
2024-09-04 04:00:00,144.02,144.02,144.02,54.66,4.17,140.56
2024-09-04 05:00:00,181.16,181.16,181.16,54.49,17.92,176.81
2024-09-04 06:00:00,155.89,155.89,155.89,54.59,53.94,152.15
2024-09-04 07:00:00,125.29,125.29,125.29,54.73,47.55,122.28
2024-09-04 08:00:00,107.21,107.21,107.21,54.60,40.60,104.63
2024-09-04 09:00:00,96.06,96.06,96.06,48.07,24.67,88.82
2024-09-04 10:00:00,92.00,92.00,92.00,45.70,14.97,85.23
2024-09-04 11:00:00,90.49,90.49,90.49,45.56,7.92,86.01
2024-09-04 12:00:00,89.20,89.20,89.20,49.93,7.92,79.96
2024-09-04 13:00:00,92.72,92.72,92.72,54.11,14.93,88.66
2024-09-04 14:00:00,101.85,101.85,101.85,54.21,30.97,99.40
2024-09-04 15:00:00,123.97,123.97,123.97,54.25,50.63,121.00
2024-09-04 16:00:00,155.70,155.70,155.70,54.40,49.42,151.96
2024-09-04 17:00:00,303.00,303.00,320.07,54.51,29.99,303.00
2024-09-04 18:00:00,181.95,181.95,189.23,54.16,14.95,181.95
2024-09-04 19:00:00,130.26,130.26,130.42,47.94,4.96,127.29
2024-09-04 20:00:00,108.59,82.04,108.59,44.95,3.68,82.04
2024-09-04 21:00:00,99.58,56.26,99.58,44.50,3.07,52.18
2024-09-04 22:00:00,101.27,101.27,101.27,43.88,3.71,21.08
2024-09-04 23:00:00,94.60,94.60,94.60,42.44,3.78,5.99
2024-09-05 00:00:00,90.00,90.00,90.00,40.77,4.11,5.99
2024-09-05 01:00:00,87.11,87.11,87.11,39.52,4.82,14.97
2024-09-05 02:00:00,80.57,80.57,80.92,38.85,5.37,78.97
2024-09-05 03:00:00,51.80,51.80,84.70,39.44,8.03,8.03
2024-09-05 04:00:00,80.39,80.39,109.05,40.07,10.00,80.39
2024-09-05 05:00:00,88.88,88.88,113.60,42.98,42.98,88.88
2024-09-05 06:00:00,54.67,54.67,119.04,49.99,49.99,54.67
2024-09-05 07:00:00,39.86,39.86,97.68,39.86,39.86,39.86
2024-09-05 08:00:00,65.06,51.65,71.04,36.63,47.00,51.65
2024-09-05 09:00:00,0.11,13.52,0.11,18.17,13.52,13.52
2024-09-05 10:00:00,-0.07,2.93,-3.05,4.32,4.32,4.32
2024-09-05 11:00:00,-0.82,0.01,-11.70,3.24,3.24,3.24
2024-09-05 12:00:00,-0.10,0.01,-19.68,3.03,3.03,3.03
2024-09-05 13:00:00,-2.04,0.01,-7.02,3.96,3.96,3.96
2024-09-05 14:00:00,-0.01,5.56,-0.01,12.78,5.56,5.56
2024-09-05 15:00:00,36.13,29.83,36.13,26.79,26.79,29.83
2024-09-05 16:00:00,55.50,55.50,84.95,42.73,42.73,55.50
2024-09-05 17:00:00,51.00,51.00,99.74,47.39,29.89,51.00
2024-09-05 18:00:00,45.64,45.64,92.93,43.58,28.88,45.64
2024-09-05 19:00:00,39.92,39.92,80.10,39.49,27.92,39.92
2024-09-05 20:00:00,34.99,34.99,80.03,33.98,16.17,28.80
2024-09-05 21:00:00,30.81,26.25,64.61,29.92,7.97,26.25
2024-09-05 22:00:00,22.19,22.19,64.79,22.86,6.26,10.86
2024-09-05 23:00:00,19.92,19.92,61.00,20.52,6.30,6.30
2024-09-06 00:00:00,19.90,19.90,51.22,20.50,6.08,6.08
2024-09-06 01:00:00,20.00,20.00,48.58,20.59,5.88,5.88
2024-09-06 02:00:00,22.25,22.25,57.75,22.91,5.89,22.25
2024-09-06 03:00:00,24.80,24.80,69.86,24.58,5.97,24.80
2024-09-06 04:00:00,28.67,28.67,93.29,30.16,7.99,28.67
2024-09-06 05:00:00,42.25,42.25,119.48,38.70,15.83,42.25
2024-09-06 06:00:00,43.01,43.01,120.37,41.77,17.99,43.01
2024-09-06 07:00:00,39.48,39.48,100.09,36.96,18.93,39.48
2024-09-06 08:00:00,30.00,30.00,80.00,28.57,16.33,30.00
2024-09-06 09:00:00,20.07,20.07,59.51,22.65,15.66,20.07
2024-09-06 10:00:00,13.61,13.61,31.54,14.01,13.40,13.61
2024-09-06 11:00:00,12.48,7.95,12.48,12.86,7.95,7.95
2024-09-06 12:00:00,14.53,7.81,14.53,15.00,7.81,7.81
2024-09-06 13:00:00,15.01,15.01,30.06,29.13,7.90,15.01
2024-09-06 14:00:00,15.06,15.06,71.18,33.82,7.96,15.06
2024-09-06 15:00:00,42.09,42.09,87.56,34.95,15.42,42.09
2024-09-06 16:00:00,74.67,74.67,100.27,44.63,15.39,74.67
2024-09-06 17:00:00,99.96,99.96,129.00,50.14,15.25,99.96
2024-09-06 18:00:00,99.83,99.83,136.49,50.03,8.00,99.83
2024-09-06 19:00:00,72.95,72.95,99.76,44.65,4.25,72.95
2024-09-06 20:00:00,46.23,46.23,95.36,41.79,3.37,46.23
2024-09-06 21:00:00,42.17,42.17,92.88,40.42,2.90,42.17
2024-09-06 22:00:00,102.30,102.30,102.47,41.21,3.19,6.00
2024-09-06 23:00:00,96.61,96.61,96.90,40.19,3.28,4.10
2024-09-07 00:00:00,94.73,94.73,96.30,40.00,3.29,4.09
2024-09-07 01:00:00,92.41,92.41,95.31,39.93,3.38,4.09
2024-09-07 02:00:00,94.40,94.40,98.29,40.59,3.59,5.99
2024-09-07 03:00:00,97.35,97.35,101.02,42.48,3.87,30.01
2024-09-07 04:00:00,100.26,100.26,103.88,42.59,5.21,5.21
2024-09-07 05:00:00,102.55,102.55,104.71,42.56,5.62,5.62
2024-09-07 06:00:00,95.44,95.44,95.44,44.97,8.61,8.61
2024-09-07 07:00:00,84.19,84.19,84.19,46.40,10.59,10.59
2024-09-07 08:00:00,51.52,51.52,51.52,33.65,9.96,9.96
2024-09-07 09:00:00,14.17,14.17,14.17,25.43,7.56,7.56
2024-09-07 10:00:00,5.48,5.27,5.48,10.06,5.27,5.27
2024-09-07 11:00:00,1.02,1.24,1.02,1.24,1.24,1.24
2024-09-07 12:00:00,0.44,3.10,0.44,3.10,3.10,3.10
2024-09-07 13:00:00,8.41,5.75,8.41,24.92,5.75,5.75
2024-09-07 14:00:00,49.62,49.62,49.62,40.90,8.99,8.99
2024-09-07 15:00:00,101.40,101.40,101.40,50.82,13.42,13.42
2024-09-07 16:00:00,128.57,128.57,128.57,50.75,13.65,13.65
2024-09-07 17:00:00,150.40,150.40,150.40,50.60,13.19,13.19
2024-09-07 18:00:00,133.00,133.00,133.00,50.25,7.97,7.97
2024-09-07 19:00:00,101.90,101.90,101.90,50.31,7.55,7.55
2024-09-07 20:00:00,92.32,92.32,92.32,46.33,6.41,6.41
2024-09-07 21:00:00,89.24,89.24,89.24,42.55,5.87,5.87
2024-09-07 22:00:00,93.91,93.91,93.91,50.35,5.19,5.19
2024-09-07 23:00:00,86.46,86.46,86.46,47.77,4.54,4.54
2024-09-08 00:00:00,83.68,83.68,83.68,48.26,3.97,3.97
2024-09-08 01:00:00,82.00,82.00,82.00,46.33,3.88,3.88
2024-09-08 02:00:00,82.39,82.39,82.39,44.99,3.75,3.75
2024-09-08 03:00:00,85.10,85.10,85.10,47.69,3.88,4.10
2024-09-08 04:00:00,83.36,83.36,83.36,44.96,3.90,5.99
2024-09-08 05:00:00,82.07,82.07,82.07,41.76,4.70,6.00
2024-09-08 06:00:00,76.73,76.73,76.73,42.07,5.11,36.37
2024-09-08 07:00:00,40.58,40.58,40.58,24.97,5.55,39.61
2024-09-08 08:00:00,8.29,6.24,8.29,20.87,5.92,6.10
2024-09-08 09:00:00,0.44,2.49,0.44,2.49,2.49,2.49
2024-09-08 10:00:00,0.04,0.04,0.04,0.04,0.04,0.04
2024-09-08 11:00:00,0.01,0.01,0.01,0.01,0.01,0.01
2024-09-08 12:00:00,1.16,1.19,1.16,1.20,1.19,1.19
2024-09-08 13:00:00,3.17,3.14,3.17,24.98,3.14,3.14
